links_link,links_sujet,links_num,links_date,links_matiere,links_download_url
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=3358&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=a66504d21e09a8160255569d132d6073,عيني-قسمة-مراقبة أعمال الخبير وعدم الاكتفاء بقبول ما توصل إليه,رقم القرار: 69143.19,التاريخ: 07.01.2019,المادة: عيني,http://www.cassation.tn/fileadmin/user_upload/69143.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2855&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=50b2cee30670c9fcc836f3f940304629,لائحة الحكم- شروطها الشكلية- عدم إمضاء لائحة الحكم من كافة القضاة الذين حضروا جلسة المرافعة-بطلان لمخالفة الإجراءات الأساسية,رقم القرار: 67784.19,التاريخ: 07.01.2019,المادة: اجراءات جزائية,http://www.cassation.tn/fileadmin/user_upload/67784.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2873&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=fab956521b9a1cdb00b17ed9bf1d3b6e,استجلاب القضايا -دفع شبهة جائزة- عدم ارتياح المتقاضي لحسن سير العدالة,رقم القرار: 777.19,التاريخ: 07.01.2019,المادة: اجراءات جزائية,http://www.cassation.tn/fileadmin/user_upload/777.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2887&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=96fc80b369cd6a3fe414d60ecf48e68b,بطلان الاحكام- اختلاف هوية أحد القضاة بين لائحة الحكم ونسخته يعد خرقا للقواعد والإجراءات الأساسية ويهم النظام العام,رقم القرار: 76206.19,التاريخ: 07.01.2019,المادة: اجراءات جزائية,http://www.cassation.tn/fileadmin/user_upload/76206.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2912&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=a22737e0f9b708ca237b8f81623b7c5c,96778- بطاقات قضائية -بطاقةايداع-إعمال دائرة الاتهام لاحكام الفصل 117م اج لا يكون الا في صورة تعهدها بالاصل لا بمناسبة الطعن في تدابير احترازية اتخذها حاكم التحقيق.,رقم القرار: 72115.19,التاريخ: 07.01.2019,المادة: اجراءات جزائية,http://www.cassation.tn/fileadmin/user_upload/72115.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2835&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=7e4b42eefef99afe923bb4e2dc7d745b,خيانة الأمانة -الأركان القانونية-الركن المادي-وكالة-اختلاس,رقم القرار: 72579.19,التاريخ: 04.01.2019,المادة: جزائي,http://www.cassation.tn/fileadmin/user_upload/72579.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2836&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=40a7ad0aaa2402becd9eb4101633a899,تعمد شبه موظف عمومي اختلاس أموال خاصة وتحويلها-أركان قانونية- توفر صفة شبه موظف في الخبير العدلي -ركن الاستيلاء,رقم القرار: 76995.19,التاريخ: 04.01.2019,المادة: جزائي,http://www.cassation.tn/fileadmin/user_upload/76995.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2839&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=bb7d8dce88000fc63d0609297c5ba8c8,التدليس-الأركان القانونية-تتعلق بالحجج الرسمية والحجج غير الرسمية والكتائب المتضمنة لاتفاقات او لتصريحات اختياريةملزمة-الشكاية ل,رقم القرار: 77253.19,التاريخ: 04.01.2019,المادة: جزائي,http://www.cassation.tn/fileadmin/user_upload/77253.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2841&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=c6c3f455394f5fc26d39f77d44c30dd6,التجاهر عمدا بفحش، الأركان القانونية للجريمة، الفعل المادي المخل بالحياء و ركن العلانية-إتيان الفعل بمكان يمكن للغير مشاهدته فيه 5,رقم القرار: 53540.19,التاريخ: 04.01.2019,المادة: جزائي,http://www.cassation.tn/fileadmin/user_upload/53540.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2858&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=fc8217608edac9494d7903f7ab665163,بطلان الإجراءات، نطاق البطلان، بطلان محضر االابحاث لا يشمل غيره من الإجراءات ولايعدم قيام الجريمة,رقم القرار: 72642.19,التاريخ: 04.01.2019,المادة: اجراءات جزائية,http://www.cassation.tn/fileadmin/user_upload/72642.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=3335&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=f58d6f96eada9cbf500250ad703ef095,حوادث مرور-انعدام تأمين-المرور بالطور الصلحي اجراء اختياري-مسؤولية شيئية موضوعية-اختلاف الدعوى المدنية عن الدعوى العمومية الت,رقم القرار: 58640.19,التاريخ: 02.01.2019,المادة: تأمين وحوادث مرور,http://www.cassation.tn/fileadmin/user_upload/58640.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=4367&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=c2a0974ab738f4ea24c377df04d4fe4e,مدني عام-اليمين الحاسمة-انهاء الخصومة-انتفاء موجب القيام بالمزيد من الابحاث الاستقرائية,رقم القرار: 59708.19,التاريخ: 02.01.2019,المادة: مدني عام,http://www.cassation.tn/fileadmin/user_upload/59708.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=2834&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=0ad8cb86d2866c9c5275e8eb30064692,ظروف التخفيف.شروط منح تأجيل تنفيذ العقاب . ضرورة الاحتكام لبطاقة سوابق المحكوم عليه,رقم القرار: 72578.19,التاريخ: 02.01.2019,المادة: جزائي,http://www.cassation.tn/fileadmin/user_upload/72578.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=3348&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=9f167883f2162bb2b8abaf69c77b9f27,حوادث مرور-إثبات حصول الحادث والمتسبب فيه-القوة الثبوتية لمحاضر الباحث الابتدائي-حجية الحكم الجزائي-شهادة النجدة والإنقاذ المح,رقم القرار: 65887.19,التاريخ: 02.01.2019,المادة: تأمين وحوادث مرور,http://www.cassation.tn/fileadmin/user_upload/65887.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1050&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=ce629b35109d09ac4f81b26c3d74ee89,توفر صفة المسير - شروط سحب الفلسة-أساس دعوى سحب الفلسة,رقم القرار: 57168.19,التاريخ: 02.01.2019,المادة: تجاري,http://www.cassation.tn/fileadmin/user_upload/57168.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1051&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=ceb8a5ac3b1081563579edf37795e585,مؤسسة عمومية ذات صبغة صناعية و تجارية- إختصاص حكمي,رقم القرار: 57279.19,التاريخ: 02.01.2019,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/57279.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=3362&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=dbd44f054da2fe30502d26d8e851cb65,عيني-دعوى حوزية-توفر شروط القيام بدعوى كف الشغب,رقم القرار: 65555.19,التاريخ: 02.01.2019,المادة: عيني,http://www.cassation.tn/fileadmin/user_upload/65555.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=547&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=b4b8452f22033763abfe79bfa4a0a850,محكمة الموضوع-تجاهل مطعن-تقدير التعويض في الطلاق,رقم القرار: 65136.19,التاريخ: 02.01.2019,المادة: شخصي,http://www.cassation.tn/fileadmin/user_upload/65136.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=548&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=e5d10d094283c2c5e9ca4b479e9d9e1d,طلاق انشاء-وفاة الزوج اثناء الاستئناف,رقم القرار: 65005.19,التاريخ: 02.01.2019,المادة: شخصي,http://www.cassation.tn/fileadmin/user_upload/65005.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=551&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=9ff74346e8b93abccb09263e37c28db0,تقدير قيمة الضرر المعنوي-سكن الحاضنة-قضاة الاصل,رقم القرار: 65714.19,التاريخ: 02.01.2019,المادة: شخصي,http://www.cassation.tn/fileadmin/user_upload/65714.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=554&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=62f56d99fcf1e06933e7fccc52affc20,حضانة - سكنى الحاضنة – منحة سكن,رقم القرار: 67148.19,التاريخ: 02.01.2019,المادة: شخصي,http://www.cassation.tn/fileadmin/user_upload/67148.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=4396&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=5eaf0731134893afbb037b03f8fe0cc0,اجراءات مدنية-تعليل الأحكام-استبعاد نتيجة الاختبار في تقدير غرامة الانتزاع يجب أن يكون مدعوما بعناصر واقعية وقانونية,رقم القرار: 57518.190,التاريخ: 02.01.2019,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/55983-57518.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=3396&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=9f141060a72e3a76e2c5ad27b916603d,مدني عام-تحديد طبيعة المبلغ-دين واجب الأداء,رقم القرار: 57777.19,التاريخ: 02.01.2019,المادة: مدني عام,http://www.cassation.tn/fileadmin/user_upload/57777.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=3402&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=bbaf4af5b6bb43d0a54a3bae1c2c2eab,مدني عام-عقد ايجار مالي-اعمال الشرط الفسخي,رقم القرار: 57124.19,التاريخ: 02.01.2019,المادة: مدني عام,http://www.cassation.tn/fileadmin/user_upload/57124.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1173&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=6e88f129944bbfafb3879ddb2e9938a3,عقد كراء_ محضر تتبيه _ترفيع معيتات _الكراء _مناقشة اعمال الخبير,رقم القرار: 66043.19,التاريخ: 02.01.2019,المادة: أكرية,http://www.cassation.tn/fileadmin/user_upload/66043.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1182&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=7747c7fc8ffbea174f67e60c20cb77d8,الرجوع في مطلب التعقيب,رقم القرار: 56449.19,التاريخ: 02.01.2019,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/56449.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1183&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=3b87d07377cdf71673bebc587fcabc2f,رد على المطاعن- حقوق دفاع,رقم القرار: 56661.19,التاريخ: 02.01.2019,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/56661.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1188&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=17a224aa3c5ed774f0d3bb8294002232,الافراط في السلطة،الحكم بما لم يطلبه الخصوم ،دفع غير المستحق،الاثراء بدون سبب، الخطأ في تكييف الدعوى،,رقم القرار: 57111.19,التاريخ: 02.01.2019,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/57111.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1191&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=bc1dbec37f4ba866bd7bbc1e017b8748,محضر انذار غير مرسم و مبني على دين غير ثابت,رقم القرار: 57270.19,التاريخ: 02.01.2019,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/57270.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1194&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=e955c62ad1c26d785810e5fc8110a841,انتزاع لفائدة المصلحة العامة غرامة الانتزاع عرض الملف على النيابة العمومية,رقم القرار: 57411.19,التاريخ: 02.01.2019,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/57411.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1198&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=c2e43add53da97eed1131e544e5c6c8b,الطعن في نفس القرار ضم القضيتين,رقم القرار: 57518.19,التاريخ: 02.01.2019,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/57518.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1201&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=2c0e57830a4c8f228b4d1649759bb1b8,اجراءات التبليغ سقوط الطعن رفض التعقيب شكلا,رقم القرار: 57674.19,التاريخ: 02.01.2019,المادة: تحكيم,http://www.cassation.tn/fileadmin/user_upload/57674.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1207&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=c0d541cac2a139e54a8fa3b3d4f53c96,تقديم وثائق الطعن، إحترم الاجال، مسقطات وجوبية، رفض التعقيب شكلاً,رقم القرار: 56665.19,التاريخ: 02.01.2019,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/56665.pdf
http://www.cassation.tn/%D9%81%D9%82%D9%87-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%A1/?tx_uploadexample_piexample%5Bexample%5D=1218&tx_uploadexample_piexample%5Baction%5D=show&tx_uploadexample_piexample%5Bcontroller%5D=Example&cHash=b44c2dba59db56632ac76c3a8993edd6,اختبار _تجاوز الاجال_ سقوط حق القيام,رقم القرار: 65997.19,التاريخ: 02.01.2019,المادة: اجراءات مدنية,http://www.cassation.tn/fileadmin/user_upload/65997.pdf
